candidate_id,source_kind,evidence_id,sample_id,platform_source,unit_text,surface_topic,mechanism_label,label_source,include_as_evidence,review_status,notes
NGA_0087_U03,legacy_migrated,NGA_0087_U03,NGA_0087,NGA,没有抗性往死里堆生命值有毛用,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0087_U04,legacy_migrated,NGA_0087_U04,NGA_0087,NGA,对面又是大面具又是破败的,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0087_U05,legacy_migrated,NGA_0087_U05,NGA_0087,NGA,你就是个用布缝的大沙包，随便打,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0088_U01,legacy_migrated,NGA_0088_U01,NGA_0088,NGA,习惯了 进去对面开局就是变彩或者玩着玩着天胡,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0088_U02,legacy_migrated,NGA_0088_U02,NGA_0088,NGA,还有就是选人阶段自家阵容都看的想笑，进去不出所料的被碾压,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0089_U01,legacy_migrated,NGA_0089_U01,NGA_0089,NGA,也就风女，格温，塞恩堪堪能用吧,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0089_U02,legacy_migrated,NGA_0089_U02,NGA_0089,NGA,巴德大玩的来的话也算一个,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0090_U01,legacy_migrated,NGA_0090_U01,NGA_0090,NGA,直接出 AD,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0090_U02,legacy_migrated,NGA_0090_U02,NGA_0090,NGA,R 扣掉或者拿来刷被动,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0090_U03,legacy_migrated,NGA_0090_U03,NGA_0090,NGA,全力寻找回归基本功,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0091_U01,legacy_migrated,NGA_0091_U01,NGA_0091,NGA,能说这大招好的，这辈子有了。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0091_U02,legacy_migrated,NGA_0091_U02,NGA_0091,NGA,全是没伤害的大招有毛用。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0092_U01,legacy_migrated,NGA_0092_U01,NGA_0092,NGA,还行在哪呢？,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0092_U02,legacy_migrated,NGA_0092_U02,NGA_0092,NGA,这种大招都还行吗？,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0092_U03,legacy_migrated,NGA_0092_U03,NGA_0092,NGA,这种大招感觉放峡谷还能用来带节奏什么的，放在大乱斗鸟用啊,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0093_U01,legacy_migrated,NGA_0093_U01,NGA_0093,NGA,vn怎么不需要游戏理解，出半肉和纯ad两种不同选择，出不出暴击也是一个抉择点。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0093_U02,legacy_migrated,NGA_0093_U02,NGA_0093,NGA,实际上vn是海斗里变种最多的adc之一,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0094_U01,legacy_migrated,NGA_0094_U01,NGA_0094,NGA,炼金这种前排还有人喷，出个冰杖大面具剩下看阵容出防装，遇到那种不是人手控制阵容，只要不是海克斯烂到一定程度，基本伤害都不低，彩色导管、残忍、大魔王都能拿，金色辣椒油魄罗、银色扇巴掌、速度爆发都很适配。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0094_U02,legacy_migrated,NGA_0094_U02,NGA_0094,NGA,倒是我很好奇那种遇到拉克丝就拿的，那种队友不能4V5僵持住，基本就是路边一条。,other_uncertain,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0095_U01,legacy_migrated,NGA_0095_U01,NGA_0095,NGA,这英雄胜率真是被三相、魔切、火炮害完了吧。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0096_U01,legacy_migrated,NGA_0096_U01,NGA_0096,NGA,塞拉斯就是对面大招好出ap，不好出ad,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0096_U02,legacy_migrated,NGA_0096_U02,NGA_0096,NGA,没手法别玩,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U01,legacy_migrated,NGA_0097_U01,NGA_0097,NGA,适配的海克斯少,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U02,legacy_migrated,NGA_0097_U02,NGA_0097,NGA,池子还杂,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U03,legacy_migrated,NGA_0097_U03,NGA_0097,NGA,就算拿了亮剑也就中上,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U04,legacy_migrated,NGA_0097_U04,NGA_0097,NGA,没有男枪莎米拉能游龙,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U05,legacy_migrated,NGA_0097_U05,NGA_0097,NGA,现在还能50胜率,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0097_U06,legacy_migrated,NGA_0097_U06,NGA_0097,NGA,纯粹就是机体本身数值魅力,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0098_U01,legacy_migrated,NGA_0098_U01,NGA_0098,NGA,炼金不行除了少部分是海克斯烂了，基本就是人不行，诸如自己上去送，背个大爹给后排什么的。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0098_U02,legacy_migrated,NGA_0098_U02,NGA_0098,NGA,有的人打几个月海斗都不能理解1个人很难抗5个人的伤害，后期血量双抗都是虚的这种事。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0099_U01,legacy_migrated,NGA_0099_U01,NGA_0099,NGA,海斗榜前10里可是有4个ADC啊,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0099_U02,legacy_migrated,NGA_0099_U02,NGA_0099,NGA,你要说胜率榜的话，前10也有俩,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0099_U03,legacy_migrated,NGA_0099_U03,NGA_0099,NGA,男枪还是第11,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0099_U04,legacy_migrated,NGA_0099_U04,NGA_0099,NGA,倒数20名里也就一个泽丽(为一板一眼泽丽默哀),balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0100_U01,legacy_migrated,NGA_0100_U01,NGA_0100,NGA,这炼金真有用吗？,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0100_U02,legacy_migrated,NGA_0100_U02,NGA_0100,NGA,把把队友选这个然后团战相当于四打五输了,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0100_U03,legacy_migrated,NGA_0100_U03,NGA_0100,NGA,搁那苍蝇一个到处乱跑到后面都没人看他一眼,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0101_U01,legacy_migrated,NGA_0101_U01,NGA_0101,NGA,好吧 还有这种操作,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0101_U02,legacy_migrated,NGA_0101_U02,NGA_0101,NGA,破模式bug没停过啊,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0102_U01,legacy_migrated,NGA_0102_U01,NGA_0102,NGA,坦克cos战士战士cos坦克都是经典啊,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0103_U01,legacy_migrated,NGA_0103_U01,NGA_0103,NGA,bug 我有次正常出门快到11级才死第一次，也触发了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0104_U01,legacy_migrated,NGA_0104_U01,NGA_0104,NGA,就算出 AP，也有奶也有盾不是,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0105_U01,legacy_migrated,NGA_0105_U01,NGA_0105,NGA,你们这帮人是不是真的以为debuff多5%就是掉5%输出啊，越往下掉的越狠，承伤也是一个道理。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0106_U01,legacy_migrated,NGA_0106_U01,NGA_0106,NGA,刀妹是最烂的几个,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0106_U02,legacy_migrated,NGA_0106_U02,NGA_0106,NGA,拉夫罪不至此,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0107_U01,legacy_migrated,NGA_0107_U01,NGA_0107,NGA,装备换了几次，基本没啥可换的了,progression,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0107_U02,legacy_migrated,NGA_0107_U02,NGA_0107,NGA,因为锻的早，法穿和血量锻的多,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0107_U03,legacy_migrated,NGA_0107_U03,NGA_0107,NGA,峡谷还能吸点血，就这么出了,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0108_U01,legacy_migrated,NGA_0108_U01,NGA_0108,NGA,拉夫只要金彩有一个射程就能人上人了,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0108_U02,legacy_migrated,NGA_0108_U02,NGA_0108,NGA,俩都拿到就日天日地,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0108_U03,legacy_migrated,NGA_0108_U03,NGA_0108,NGA,都拿不到就是一条叫的很大声的蛆,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0109_U01,legacy_migrated,NGA_0109_U01,NGA_0109,NGA,拉夫出钢壁+猎魔人感觉还行啊,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0109_U02,legacy_migrated,NGA_0109_U02,NGA_0109,NGA,就是得有个不怕死的bro陪着一起冲,other_uncertain,belonging_drop,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0110_U01,legacy_migrated,NGA_0110_U01,NGA_0110,NGA,大乱斗更fw的英雄被我找到了，狂战士奥拉夫，没位移没控制全靠脚突进，出肉没用出输出一秒躺,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0111_U01,legacy_migrated,NGA_0111_U01,NGA_0111,NGA,后期真是摸一下就寄,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0111_U02,legacy_migrated,NGA_0111_U02,NGA_0111,NGA,幸好质变了个神圣雪球,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0111_U03,legacy_migrated,NGA_0111_U03,NGA_0111,NGA,那个无敌救了好几次命,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0112_U01,legacy_migrated,NGA_0112_U01,NGA_0112,NGA,你看看你这三救护车羁绊呢，羁绊也带回血,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0113_U01,legacy_migrated,NGA_0113_U01,NGA_0113,NGA,有的时候系统不让你赢，你怎么也赢不了,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0113_U02,legacy_migrated,NGA_0113_U02,NGA_0113,NGA,别人3级出门一个海克斯，他出门来个3级锻造器羁绊,balance,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0114_U01,legacy_migrated,NGA_0114_U01,NGA_0114,NGA,普斗最多13连胜,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0114_U02,legacy_migrated,NGA_0114_U02,NGA_0114,NGA,海斗7胜左右就要开始一场极难的对局了,matchmaking,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0114_U03,legacy_migrated,NGA_0114_U03,NGA_0114,NGA,而且海斗对面胡起来，你更难反抗,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0114_U04,legacy_migrated,NGA_0114_U04,NGA_0114,NGA,因为你可能还是个光板,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0115_U01,legacy_migrated,NGA_0115_U01,NGA_0115,NGA,喂呜三层的效果，12%已损失生命值了解一下,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0116_U01,legacy_migrated,NGA_0116_U01,NGA_0116,NGA,你这都没怎么玩过猫吧,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0116_U02,legacy_migrated,NGA_0116_U02,NGA_0116,NGA,被动 w被动 r,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0116_U03,legacy_migrated,NGA_0116_U03,NGA_0116,NGA,歌冠 月石 回响 3海克斯,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0116_U04,legacy_migrated,NGA_0116_U04,NGA_0116,NGA,还有这一身以及海克斯提供的治疗加成,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0117_U01,legacy_migrated,NGA_0117_U01,NGA_0117,NGA,看了下数据，6w治疗里5w血和1w盾。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0117_U02,legacy_migrated,NGA_0117_U02,NGA_0117,NGA,但猫只有r和被动能回血吧，难不成全是靠装备奶起来的,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0118_U01,legacy_migrated,NGA_0118_U01,NGA_0118,NGA,女神泪的辅助装备也能奶啊,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0118_U02,legacy_migrated,NGA_0118_U02,NGA_0118,NGA,还有回响也能奶,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0119_U01,legacy_migrated,NGA_0119_U01,NGA_0119,NGA,奥拉夫还是比这俩强的，,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0119_U02,legacy_migrated,NGA_0119_U02,NGA_0119,NGA,好歹摸到人真的有伤害，,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0119_U03,legacy_migrated,NGA_0119_U03,NGA_0119,NGA,胜率也比这俩高不少,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0120_U01,legacy_migrated,NGA_0120_U01,NGA_0120,NGA,时光杖确实在大乱斗里是一件比较废物的装备，只有个别英雄可以考虑出，但是到不了出警的程度。,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0120_U02,legacy_migrated,NGA_0120_U02,NGA_0120,NGA,那种时光大天使一起出的凤凰龙王我见多了，然后第三件还要补冰杖，除了提供一点控制真的吊用没有不如拿个套盾的辅助。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
NGA_0120_U03,legacy_migrated,NGA_0120_U03,NGA_0120,NGA,游戏里的唯一作用就是对面也是沙雕喜欢无脑冲他们，他们可以承担一些伤害,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0001_U01,legacy_migrated,TIEBA_0001_U01,TIEBA_0001,Tieba,我要是有技术，有操作我为什么不去打排位呢？在这玩海斗呢？,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0001_U02,legacy_migrated,TIEBA_0001_U02,TIEBA_0001,Tieba,我来玩海斗就是为了爽来的，就是为了让海克斯控制大脑来的，拿到溢流我恨不得出六个眼泪，拿到懦夫引擎我就是要出个音管躲在ad后面。,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0001_U03,legacy_migrated,TIEBA_0001_U03,TIEBA_0001,Tieba,这个模式都叫海克斯大乱斗了一帮出装警察海克斯是不会看的装备是要点的。,other_uncertain,norm_safety_risk,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0001_U04,legacy_migrated,TIEBA_0001_U04,TIEBA_0001,Tieba,真就排位唯唯诺诺，娱乐压力队友？,matchmaking,fairness_threat,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0002_U01,legacy_migrated,TIEBA_0002_U01,TIEBA_0002,Tieba,基本没什么游戏体验 elo不谈 正常局都没什么体验 基本都是瞎玩,matchmaking,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0002_U02,legacy_migrated,TIEBA_0002_U02,TIEBA_0002,Tieba,我好友列表都是0在线，算是知道不打的原因了,matchmaking,belonging_drop,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0002_U03,legacy_migrated,TIEBA_0002_U03,TIEBA_0002,Tieba,这种moba游戏如果不是为了赢 我是不知道每天开一盘又一盘的原因是什么,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0002_U04,legacy_migrated,TIEBA_0002_U04,TIEBA_0002,Tieba,累了，休息一个月再说,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0003_U01,legacy_migrated,TIEBA_0003_U01,TIEBA_0003,Tieba,宁愿做红穿加重伤也不做绿穿吗？,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0003_U02,legacy_migrated,TIEBA_0003_U02,TIEBA_0003,Tieba,吸蓝刀回归耀光系后我已经无法理解做三相不做吸蓝刀了，更何况你这把还有升级无尽，你哪怕做狂妄／圆弧我也可以理解为你不爱做耀光系。,balance,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0003_U03,legacy_migrated,TIEBA_0003_U03,TIEBA_0003,Tieba,至于收集者就不评价了，有一件装备是它的原画镜像叫c44我觉得对于小火龙来说是第二把无尽,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0004_U01,legacy_migrated,TIEBA_0004_U01,TIEBA_0004,Tieba,如果玩莫名其妙的丢子英雄，开局直接带重伤，避免零作用。,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0004_U02,legacy_migrated,TIEBA_0004_U02,TIEBA_0004,Tieba,通常是莫甘娜，我新手目前英雄正在熟悉，怕坑，所以会选一些弱一点，但熟悉的英雄，为了避免伤害没打多少，还抗不了伤害，就会多出功能装,new_player_onboarding,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0005_U01,legacy_migrated,TIEBA_0005_U01,TIEBA_0005,Tieba,除特殊adc，第一件都是荒野剑，因为感觉数值最高，后面跟大穿无尽,balance,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0005_U02,legacy_migrated,TIEBA_0005_U02,TIEBA_0005,Tieba,这里的特殊adc是云阿那，第一件飓风，后续补攻速,other_uncertain,uncertain,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
TIEBA_0005_U03,legacy_migrated,TIEBA_0005_U03,TIEBA_0005,Tieba,挺多人说c44是好装备，但我不知道在哪出，前期后期出感觉会没攻速,other_uncertain,competence_frustration,legacy_ai,yes,legacy_ai_label_unreviewed,legacy 迁移证据
