evidence_id,sample_id,platform_source,unit_index,unit_text,surface_topic,mechanism_label,evidence_phrase,label_source,proposal_confidence,review_status,analysis_inclusion_status,legacy_evidence_id,queue_id,notes
NGA_0064_U01,NGA_0064,NGA,1,我说句不好听的肉拉斯和AP拉斯就胜率来说谁也别说谁，影焰47%心之钢46%胜率的英雄罢了,balance,competence_frustration,影焰47%心之钢46%胜率的英雄罢了,legacy_ai,medium,legacy_ai_label_unreviewed,included,64_u1,,legacy AI 标签未人工复核
NGA_0064_U02,NGA_0064,NGA,2,而且看数据海斗玩爆杀流塞拉斯的虽然胜率高，但也没有特别高,other_uncertain,uncertain,看数据海斗玩爆杀流塞拉斯的虽然胜率高，但也没有特别高,legacy_ai,low,legacy_ai_label_unreviewed,included,64_u2,,legacy AI 标签未人工复核
NGA_0064_U03,NGA_0064,NGA,3,可出场率被刚裂隙无终这套肉拉斯爆了倍不止,balance,competence_frustration,被刚裂隙无终这套肉拉斯爆了倍不止,legacy_ai,medium,legacy_ai_label_unreviewed,included,64_u3,,legacy AI 标签未人工复核
NGA_0065_U01,NGA_0065,NGA,1,上次玩ez海克斯烂了只能拿瞄准镜跟暴击律动然后我出吸蓝刀无尽穿甲还有人点我,other_uncertain,fairness_threat,ez海克斯烂了只能拿瞄准镜跟暴击律动,legacy_ai,medium,legacy_ai_label_unreviewed,included,65_u1,,legacy AI 标签未人工复核
NGA_0065_U02,NGA_0065,NGA,2,让俩海克斯去出poke不是更路边啊,other_uncertain,uncertain,让俩海克斯去出poke不是更路边啊,legacy_ai,low,legacy_ai_label_unreviewed,included,65_u2,,legacy AI 标签未人工复核
NGA_0065_U03,NGA_0065,NGA,3,再说有吸蓝刀又不是不能 q,other_uncertain,uncertain,再说有吸蓝刀又不是不能 q,legacy_ai,low,legacy_ai_label_unreviewed,included,65_u3,,legacy AI 标签未人工复核
NGA_0066_U01,NGA_0066,NGA,1,我人看傻了，打着打着伤害不对，一按TAB弱质塞拉斯出的纯肉。,balance,competence_frustration,我人看傻了，打着打着伤害不对,legacy_ai,high,legacy_ai_label_unreviewed,included,66_u1,,legacy AI 标签未人工复核
NGA_0066_U02,NGA_0066,NGA,2,我问他为什么出肉？他点了下自己第一个海克斯，xd我开局海克斯烂了我能怎么办？,other_uncertain,competence_frustration,我开局海克斯烂了我能怎么办？,legacy_ai,medium,legacy_ai_label_unreviewed,included,66_u2,,legacy AI 标签未人工复核
NGA_0066_U03,NGA_0066,NGA,3,nmb我能怎么办？你就是没有海克斯你塞拉斯出纯肉都是脑残,other_uncertain,competence_frustration,你就是没有海克斯你塞拉斯出纯肉都是脑残,legacy_ai,high,legacy_ai_label_unreviewed,included,66_u3,,legacy AI 标签未人工复核
NGA_0066_U04,NGA_0066,NGA,4,哦对了，这塞拉斯第二个海克斯还是无限循环往复,other_uncertain,uncertain,哦对了，这塞拉斯第二个海克斯还是无限循环往复,legacy_ai,low,legacy_ai_label_unreviewed,included,66_u4,,legacy AI 标签未人工复核
NGA_0067_U01,NGA_0067,NGA,1,爆杀流塞拉斯玩的人就是少啊,other_uncertain,uncertain,爆杀流塞拉斯玩的人就是少啊,legacy_ai,low,legacy_ai_label_unreviewed,included,67_u1,,legacy AI 标签未人工复核
NGA_0067_U02,NGA_0067,NGA,2,大部分人海斗随到塞拉斯都是半肉,balance,uncertain,大部分人海斗随到塞拉斯都是半肉,legacy_ai,low,legacy_ai_label_unreviewed,included,67_u2,,legacy AI 标签未人工复核
NGA_0067_U03,NGA_0067,NGA,3,如果是什么男刀小火龙出钢就算了,other_uncertain,uncertain,如果是什么男刀小火龙出钢就算了,legacy_ai,low,legacy_ai_label_unreviewed,included,67_u3,,legacy AI 标签未人工复核
NGA_0067_U04,NGA_0067,NGA,4,塞拉斯海克斯烂完尖端+钢化出钢裂隙无终那套也不至于到要被挂的程度吧,other_uncertain,uncertain,塞拉斯海克斯烂完尖端+钢化出钢裂隙无终那套也不至于到要被挂的程度吧,legacy_ai,low,legacy_ai_label_unreviewed,included,67_u4,,legacy AI 标签未人工复核
NGA_0068_U01,NGA_0068,NGA,1,反正有时光我觉得必玩,other_uncertain,uncertain,反正有时光我觉得必玩,legacy_ai,low,legacy_ai_label_unreviewed,included,68_u1,,legacy AI 标签未人工复核
NGA_0068_U02,NGA_0068,NGA,2,大法师真挺容易的,other_uncertain,competence_frustration,真挺容易的,legacy_ai,medium,legacy_ai_label_unreviewed,included,68_u2,,legacy AI 标签未人工复核
NGA_0068_U03,NGA_0068,NGA,3,只要出了就无脑叠cd就行,other_uncertain,competence_frustration,无脑叠cd就行,legacy_ai,medium,legacy_ai_label_unreviewed,included,68_u3,,legacy AI 标签未人工复核
NGA_0068_U04,NGA_0068,NGA,4,选就虐,other_uncertain,uncertain,选就虐,legacy_ai,low,legacy_ai_label_unreviewed,included,68_u4,,legacy AI 标签未人工复核
NGA_0069_U01,NGA_0069,NGA,1,玩老头都是赌大法师羁绊无限wq，没有只能清清兵了,balance,competence_frustration,没有只能清清兵了,legacy_ai,medium,legacy_ai_label_unreviewed,included,69_u1,,legacy AI 标签未人工复核
NGA_0069_U02,NGA_0069,NGA,2,对面笨比多也能爽玩。,other_uncertain,competence_frustration,对面笨比多也能爽玩,legacy_ai,medium,legacy_ai_label_unreviewed,included,69_u2,,legacy AI 标签未人工复核
NGA_0070_U01,NGA_0070,NGA,1,你说的没问题 我一直觉得莉莉娅虚高了,balance,uncertain,你说的没问题 我一直觉得莉莉娅虚高了,legacy_ai,low,legacy_ai_label_unreviewed,included,70_u1,,legacy AI 标签未人工复核
NGA_0070_U02,NGA_0070,NGA,2,榜单一直都是霸榜胜率接近60%,balance,fairness_threat,霸榜胜率接近60%,legacy_ai,medium,legacy_ai_label_unreviewed,included,70_u2,,legacy AI 标签未人工复核
NGA_0070_U03,NGA_0070,NGA,3,进去看看出装不到50%的胜率,other_uncertain,competence_frustration,出装不到50%的胜率,legacy_ai,medium,legacy_ai_label_unreviewed,included,70_u3,,legacy AI 标签未人工复核
NGA_0070_U04,NGA_0070,NGA,4,赢的局要么就是对面短手多抽陀螺,balance,uncertain,赢的局要么就是对面短手多抽陀螺,legacy_ai,low,legacy_ai_label_unreviewed,included,70_u4,,legacy AI 标签未人工复核
NGA_0070_U05,NGA_0070,NGA,5,要么就是开局辣椒油续航无敌,other_uncertain,uncertain,开局辣椒油续航无敌,legacy_ai,low,legacy_ai_label_unreviewed,included,70_u5,,legacy AI 标签未人工复核
NGA_0071_U01,NGA_0071,NGA,1,新龙女就是下限高点因为q基础伤害高了,balance,uncertain,新龙女就是下限高点因为q基础伤害高了,legacy_ai,low,legacy_ai_label_unreviewed,included,71_u1,,legacy AI 标签未人工复核
NGA_0071_U02,NGA_0071,NGA,2,自带aoe等于半个提亚马特,other_uncertain,uncertain,自带aoe等于半个提亚马特,legacy_ai,low,legacy_ai_label_unreviewed,included,71_u2,,legacy AI 标签未人工复核
NGA_0071_U03,NGA_0071,NGA,3,W带个盾前期大家数值低的时候好用,balance,uncertain,W带个盾前期大家数值低的时候好用,legacy_ai,low,legacy_ai_label_unreviewed,included,71_u3,,legacy AI 标签未人工复核
NGA_0071_U04,NGA_0071,NGA,4,后期和老龙女比就是一条区,other_uncertain,uncertain,后期和老龙女比就是一条区,legacy_ai,low,legacy_ai_label_unreviewed,included,71_u4,,legacy AI 标签未人工复核
NGA_0071_U05,NGA_0071,NGA,5,毫无上限可言,other_uncertain,uncertain,毫无上限可言,legacy_ai,low,legacy_ai_label_unreviewed,included,71_u5,,legacy AI 标签未人工复核
NGA_0072_U01,NGA_0072,NGA,1,彩局出啥都是被融化的命,other_uncertain,uncertain,彩局出啥都是被融化的命,legacy_ai,low,legacy_ai_label_unreviewed,included,72_u1,,legacy AI 标签未人工复核
NGA_0072_U02,NGA_0072,NGA,2,开局金银出钢也顶得住,other_uncertain,uncertain,开局金银出钢也顶得住,legacy_ai,low,legacy_ai_label_unreviewed,included,72_u2,,legacy AI 标签未人工复核
NGA_0072_U03,NGA_0072,NGA,3,如果对面一堆远程没法钢,balance,competence_frustration,没法钢,legacy_ai,medium,legacy_ai_label_unreviewed,included,72_u3,,legacy AI 标签未人工复核
NGA_0072_U04,NGA_0072,NGA,4,我也感觉出buff装也比烂肉有前途,balance,uncertain,我也感觉出buff装也比烂肉有前途,legacy_ai,low,legacy_ai_label_unreviewed,included,72_u4,,legacy AI 标签未人工复核
NGA_0073_U01,NGA_0073,NGA,1,主要是海斗坦克都有debuff，玩着真挺恶心的,balance,competence_frustration,玩着真挺恶心的,legacy_ai,high,legacy_ai_label_unreviewed,included,73_u1,,legacy AI 标签未人工复核
NGA_0073_U02,NGA_0073,NGA,2,峡谷坦克起码有等级优势,balance,competence_frustration,峡谷坦克起码有等级优势,legacy_ai,medium,legacy_ai_label_unreviewed,included,73_u2,,legacy AI 标签未人工复核
NGA_0074_U01,NGA_0074,NGA,1,煞笔提莫 给队友整恶心的直接退了,other_uncertain,trust_communication_gap,给队友整恶心的直接退了,legacy_ai,medium,legacy_ai_label_unreviewed,included,74_u1,,legacy AI 标签未人工复核
NGA_0074_U02,NGA_0074,NGA,2,然后我们3/4上票直接投的,other_uncertain,uncertain,然后我们3/4上票直接投的,legacy_ai,low,legacy_ai_label_unreviewed,included,74_u2,,legacy AI 标签未人工复核
NGA_0075_U01,NGA_0075,NGA,1,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。,other_uncertain,uncertain,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。,legacy_ai,low,legacy_ai_label_unreviewed,included,75_u1,,legacy AI 标签未人工复核
NGA_0075_U02,NGA_0075,NGA,2,现在看到这种队友我直接也开始摆烂瞎玩，尝试黑科技或者试验其他出装，反正都是输，无所吊谓了。,community_conflict,fairness_threat,现在看到这种队友我直接也开始摆烂瞎玩,legacy_ai,medium,legacy_ai_label_unreviewed,included,75_u2,,legacy AI 标签未人工复核
NGA_0076_U01,NGA_0076,NGA,1,啊，原来钢壁能增加怒气获取吗,other_uncertain,uncertain,啊，原来钢壁能增加怒气获取吗,legacy_ai,low,legacy_ai_label_unreviewed,included,76_u1,,legacy AI 标签未人工复核
NGA_0076_U02,NGA_0076,NGA,2,改版之后第一把完全不知道,new_player_onboarding,competence_frustration,完全不知道,legacy_ai,high,legacy_ai_label_unreviewed,included,76_u2,,legacy AI 标签未人工复核
NGA_0077_U01,NGA_0077,NGA,1,以前也难受,other_uncertain,uncertain,以前也难受,legacy_ai,low,legacy_ai_label_unreviewed,included,77_u1,,legacy AI 标签未人工复核
NGA_0077_U02,NGA_0077,NGA,2,龙形态死亡,other_uncertain,uncertain,龙形态死亡,legacy_ai,low,legacy_ai_label_unreviewed,included,77_u2,,legacy AI 标签未人工复核
NGA_0077_U03,NGA_0077,NGA,3,复活期间0怒气,balance,uncertain,复活期间0怒气,legacy_ai,low,legacy_ai_label_unreviewed,included,77_u3,,legacy AI 标签未人工复核
NGA_0077_U04,NGA_0077,NGA,4,守家团少半个人,other_uncertain,uncertain,守家团少半个人,legacy_ai,low,legacy_ai_label_unreviewed,included,77_u4,,legacy AI 标签未人工复核
NGA_0078_U01,NGA_0078,NGA,1,重做后助攻能叠被动了,balance,uncertain,重做后助攻能叠被动了,legacy_ai,low,legacy_ai_label_unreviewed,included,78_u1,,legacy AI 标签未人工复核
NGA_0078_U02,NGA_0078,NGA,2,那么代价是什么呢,other_uncertain,uncertain,那么代价是什么呢,legacy_ai,low,legacy_ai_label_unreviewed,included,78_u2,,legacy AI 标签未人工复核
NGA_0078_U03,NGA_0078,NGA,3,是被动和怒气不挂钩了哦,balance,uncertain,是被动和怒气不挂钩了哦,legacy_ai,low,legacy_ai_label_unreviewed,included,78_u3,,legacy AI 标签未人工复核
NGA_0079_U01,NGA_0079,NGA,1,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打。,balance,competence_frustration,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打,legacy_ai,medium,legacy_ai_label_unreviewed,included,79_u1,,legacy AI 标签未人工复核
NGA_0079_U02,NGA_0079,NGA,2,硬是出一堆烂肉，要啥没啥。,other_uncertain,competence_frustration,硬是出一堆烂肉，要啥没啥,legacy_ai,medium,legacy_ai_label_unreviewed,included,79_u2,,legacy AI 标签未人工复核
NGA_0079_U03,NGA_0079,NGA,3,给我玩力竭了,other_uncertain,competence_frustration,玩力竭了,legacy_ai,medium,legacy_ai_label_unreviewed,included,79_u3,,legacy AI 标签未人工复核
NGA_0080_U01,NGA_0080,NGA,1,凑三个不如大法师,other_uncertain,uncertain,凑三个不如大法师,legacy_ai,low,legacy_ai_label_unreviewed,included,80_u1,,legacy AI 标签未人工复核
NGA_0080_U02,NGA_0080,NGA,2,单个强度不如无限循环往复的水平,other_uncertain,uncertain,单个强度不如无限循环往复的水平,legacy_ai,low,legacy_ai_label_unreviewed,included,80_u2,,legacy AI 标签未人工复核
NGA_0081_U01,NGA_0081,NGA,1,100单个，60全部，随便出个装备带2 30cd就差不多了，拿个W就可以了,other_uncertain,uncertain,随便出个装备带2 30cd就差不多了，拿个W就可以了,legacy_ai,low,legacy_ai_label_unreviewed,included,81_u1,,legacy AI 标签未人工复核
NGA_0081_U02,NGA_0081,NGA,2,我觉得两包系列改成刷新好点,other_uncertain,uncertain,我觉得两包系列改成刷新好点,legacy_ai,low,legacy_ai_label_unreviewed,included,81_u2,,legacy AI 标签未人工复核
NGA_0082_U01,NGA_0082,NGA,1,以前很爽,other_uncertain,uncertain,以前很爽,legacy_ai,low,legacy_ai_label_unreviewed,included,82_u1,,legacy AI 标签未人工复核
NGA_0082_U02,NGA_0082,NGA,2,现在不如大法师羁绊或者双叠甲龙循环往复,other_uncertain,competence_frustration,现在不如大法师羁绊或者双叠甲龙循环往复,legacy_ai,medium,legacy_ai_label_unreviewed,included,82_u2,,legacy AI 标签未人工复核
NGA_0082_U03,NGA_0082,NGA,3,现在得加点羁绊了,other_uncertain,uncertain,现在得加点羁绊了,legacy_ai,low,legacy_ai_label_unreviewed,included,82_u3,,legacy AI 标签未人工复核
NGA_0083_U01,NGA_0083,NGA,1,三个金用起来可能不如两个银凑出来的大法师羁绊,balance,competence_frustration,可能不如两个银凑出来的大法师羁绊,legacy_ai,medium,legacy_ai_label_unreviewed,included,83_u1,,legacy AI 标签未人工复核
NGA_0084_U01,NGA_0084,NGA,1,依旧纸上谈兵，这种海克斯为什么不能出狂徒？,other_uncertain,competence_frustration,依旧纸上谈兵,legacy_ai,medium,legacy_ai_label_unreviewed,included,84_u1,,legacy AI 标签未人工复核
NGA_0084_U02,NGA_0084,NGA,2,四下雪天需要拉扯吗，缩后面朝墙壁扔雪球对面兵线都过不来。,other_uncertain,competence_frustration,对面兵线都过不来,legacy_ai,medium,legacy_ai_label_unreviewed,included,84_u2,,legacy AI 标签未人工复核
NGA_0085_U01,NGA_0085,NGA,1,海斗选塞拉斯你就是在赌出不出基本功,other_uncertain,competence_frustration,你就是在赌出不出基本功,legacy_ai,medium,legacy_ai_label_unreviewed,included,85_u1,,legacy AI 标签未人工复核
NGA_0085_U02,NGA_0085,NGA,2,不然除非对面石头狐狸牛头凑一块了让你爽偷不然必下水道的,other_uncertain,competence_frustration,必下水道的,legacy_ai,medium,legacy_ai_label_unreviewed,included,85_u2,,legacy AI 标签未人工复核
NGA_0085_U03,NGA_0085,NGA,3,不像以前普斗塞拉斯，没好大偷也能杀起来,other_uncertain,competence_frustration,不像以前普斗塞拉斯，没好大偷也能杀起来,legacy_ai,medium,legacy_ai_label_unreviewed,included,85_u3,,legacy AI 标签未人工复核
NGA_0086_U01,NGA_0086,NGA,1,看吧 最近三把塞拉斯,other_uncertain,uncertain,看吧 最近三把塞拉斯,legacy_ai,low,legacy_ai_label_unreviewed,included,86_u1,,legacy AI 标签未人工复核
NGA_0086_U02,NGA_0086,NGA,2,1，格温，瑞兹，巴德，卡莎，螳螂,other_uncertain,uncertain,1，格温，瑞兹，巴德，卡莎，螳螂,legacy_ai,low,legacy_ai_label_unreviewed,included,86_u2,,legacy AI 标签未人工复核
NGA_0086_U03,NGA_0086,NGA,3,2，轮子妈，莎弥拉，瑞兹，风女，赛恩,other_uncertain,uncertain,2，轮子妈，莎弥拉，瑞兹，风女，赛恩,legacy_ai,low,legacy_ai_label_unreviewed,included,86_u3,,legacy AI 标签未人工复核
NGA_0086_U04,NGA_0086,NGA,4,3，卡特，卡莎，潘森，男枪，瑞兹,other_uncertain,uncertain,3，卡特，卡莎，潘森，男枪，瑞兹,legacy_ai,low,legacy_ai_label_unreviewed,included,86_u4,,legacy AI 标签未人工复核
NGA_0087_U01,NGA_0087,NGA,1,既然都不拉扯了，你更不需要出狂徒啊,other_uncertain,competence_frustration,你更不需要出狂徒啊,legacy_ai,medium,legacy_ai_label_unreviewed,included,87_u1,,legacy AI 标签未人工复核
