sample_id,platform_source,platform_sequence,window_tag,theme_bucket,reply_type,date,raw_text,public_text,migration_status
NGA_0056,NGA,56,w1,hero_experience,recent_reply,2026-03-31 13:16,如果所有法师，算上辅助和射手都算丢子的话，我确实玩不腻，我还就不爱玩战士和坦，顶多玩个宝石、布隆、贝蕾亚，实在没好英雄了捏鼻子选阿木木或者泰坦，其他免谈。说白了，我就膈应心之钢，理由就跟很多玩家膈应亚索和提莫一样，刻板印象。,如果所有法师，算上辅助和射手都算丢子的话，我确实玩不腻，我还就不爱玩战士和坦，顶多玩个宝石、布隆、贝蕾亚，实在没好英雄了捏鼻子选阿木木或者泰坦，其他免谈。说白了，我就膈应心之钢，理由就跟很多玩家膈应亚索和提莫一样，刻板印象。,migrated_from_legacy_clean
NGA_0057,NGA,57,w1,hero_experience,recent_reply,2026-04-01 11:37,啊对对对，你开心就好，我不想也没空引战，你觉得肉坦就是比丢子强你就玩 反正我玩我的法师丢子也就为了舒服，你觉得是混还是carry，我啥也多不了啥也少不了,啊对对对，你开心就好，我不想也没空引战，你觉得肉坦就是比丢子强你就玩 反正我玩我的法师丢子也就为了舒服，你觉得是混还是carry，我啥也多不了啥也少不了,migrated_from_legacy_clean
NGA_0058,NGA,58,w1,hero_experience,recent_reply,2026-03-31 14:38,大法师基兰，打团没人管能恶心死你，给自己挂个大就上来自爆了，一波团打的久一点能开出来第三个大 昨天有一把大法师虚空裂隙，给我炸爽了,大法师基兰，打团没人管能恶心死你，给自己挂个大就上来自爆了，一波团打的久一点能开出来第三个大 昨天有一把大法师虚空裂隙，给我炸爽了,migrated_from_legacy_clean
NGA_0059,NGA,59,w1,balance_mechanic,op_context,2026-03-31 11:26,一直q 速度比死歌的q还快 一直晕到死,一直q 速度比死歌的q还快 一直晕到死,migrated_from_legacy_clean
NGA_0060,NGA,60,w1,balance_mechanic,recent_reply,2026-03-31 13:48,可以 真有这2个。。原来是大法师羁绊啊 有点恶心啊 晕到死 动不了 跟机关枪似的,可以 真有这2个。。原来是大法师羁绊啊 有点恶心啊 晕到死 动不了 跟机关枪似的,migrated_from_legacy_clean
NGA_0061,NGA,61,w1,hero_experience,recent_reply,2026-03-31 14:40,大法师，昨天看到个时光带清晰术心想准备15了结果他11级凑到了直接堵对面泉水炸,大法师，昨天看到个时光带清晰术心想准备15了结果他11级凑到了直接堵对面泉水炸,migrated_from_legacy_clean
NGA_0062,NGA,62,w1,balance_mechanic,recent_reply,2026-03-31 03:12,装备急速发明家，挂个心钢结束不到400层。打到第15分钟的局点自己第四个海克斯是叠角龙以为自己无敌了的有懂的吗。,装备急速发明家，挂个心钢结束不到400层。打到第15分钟的局点自己第四个海克斯是叠角龙以为自己无敌了的有懂的吗。,migrated_from_legacy_clean
NGA_0063,NGA,63,w1,team_interaction,recent_reply,2026-03-31 09:25,叠角龙是脑残最多的，经常有人拿个踢踏舞和物法就为了凑那个银色羁绊，让个彩出个破心之钢被暴打,叠角龙是脑残最多的，经常有人拿个踢踏舞和物法就为了凑那个银色羁绊，让个彩出个破心之钢被暴打,migrated_from_legacy_clean
NGA_0064,NGA,64,w1,balance_mechanic,recent_reply,2026-03-31 14:13,我说句不好听的肉拉斯和AP拉斯就胜率来说谁也别说谁，影焰47%心之钢46%胜率的英雄罢了，而且看数据海斗玩爆杀流塞拉斯的虽然胜率高，但也没有特别高，可出场率被刚裂隙无终这套肉拉斯爆了倍不止,我说句不好听的肉拉斯和AP拉斯就胜率来说谁也别说谁，影焰47%心之钢46%胜率的英雄罢了，而且看数据海斗玩爆杀流塞拉斯的虽然胜率高，但也没有特别高，可出场率被刚裂隙无终这套肉拉斯爆了倍不止,migrated_from_legacy_clean
NGA_0065,NGA,65,w1,balance_mechanic,recent_reply,2026-03-31 11:55,上次玩ez海克斯烂了只能拿瞄准镜跟暴击律动然后我出吸蓝刀无尽穿甲还有人点我，让俩海克斯去出poke不是更路边啊，再说有吸蓝刀又不是不能 q,上次玩ez海克斯烂了只能拿瞄准镜跟暴击律动然后我出吸蓝刀无尽穿甲还有人点我，让俩海克斯去出poke不是更路边啊，再说有吸蓝刀又不是不能 q,migrated_from_legacy_clean
NGA_0066,NGA,66,w1,balance_mechanic,op_context,2026-03-30 23:24,我人看傻了，打着打着伤害不对，一按TAB弱质塞拉斯出的纯肉。我问他为什么出肉？他点了下自己第一个海克斯，xd我开局海克斯烂了我能怎么办？nmb我能怎么办？你就是没有海克斯你塞拉斯出纯肉都是脑残哦对了，这塞拉斯第二个海克斯还是无限循环往复,我人看傻了，打着打着伤害不对，一按TAB弱质塞拉斯出的纯肉。我问他为什么出肉？他点了下自己第一个海克斯，xd我开局海克斯烂了我能怎么办？nmb我能怎么办？你就是没有海克斯你塞拉斯出纯肉都是脑残哦对了，这塞拉斯第二个海克斯还是无限循环往复,migrated_from_legacy_clean
NGA_0067,NGA,67,w1,balance_mechanic,recent_reply,2026-03-31 14:15,爆杀流塞拉斯玩的人就是少啊，大部分人海斗随到塞拉斯都是半肉，如果是什么男刀小火龙出钢就算了，塞拉斯海克斯烂完尖端+钢化出钢裂隙无终那套也不至于到要被挂的程度吧,爆杀流塞拉斯玩的人就是少啊，大部分人海斗随到塞拉斯都是半肉，如果是什么男刀小火龙出钢就算了，塞拉斯海克斯烂完尖端+钢化出钢裂隙无终那套也不至于到要被挂的程度吧,migrated_from_legacy_clean
NGA_0068,NGA,68,w1,hero_experience,recent_reply,2026-03-31 11:49,反正有时光我觉得必玩，大法师真挺容易的，只要出了就无脑叠cd就行，选就虐,反正有时光我觉得必玩，大法师真挺容易的，只要出了就无脑叠cd就行，选就虐,migrated_from_legacy_clean
NGA_0069,NGA,69,w1,hero_experience,recent_reply,2026-03-31 11:35,玩老头都是赌大法师羁绊无限wq，没有只能清清兵了对面笨比多也能爽玩。,玩老头都是赌大法师羁绊无限wq，没有只能清清兵了对面笨比多也能爽玩。,migrated_from_legacy_clean
NGA_0070,NGA,70,w1,balance_mechanic,recent_reply,2026-03-31 02:26,你说的没问题 我一直觉得莉莉娅虚高了 榜单一直都是霸榜胜率接近60% 进去看看出装不到50%的胜率 赢的局要么就是对面短手多抽陀螺 要么就是开局辣椒油续航无敌,你说的没问题 我一直觉得莉莉娅虚高了 榜单一直都是霸榜胜率接近60% 进去看看出装不到50%的胜率 赢的局要么就是对面短手多抽陀螺 要么就是开局辣椒油续航无敌,migrated_from_legacy_clean
NGA_0071,NGA,71,w1,balance_mechanic,recent_reply,2026-03-30 18:23,新龙女就是下限高点因为q基础伤害高了 自带aoe等于半个提亚马特 W带个盾前期大家数值低的时候好用 后期和老龙女比就是一条区 毫无上限可言,新龙女就是下限高点因为q基础伤害高了 自带aoe等于半个提亚马特 W带个盾前期大家数值低的时候好用 后期和老龙女比就是一条区 毫无上限可言,migrated_from_legacy_clean
NGA_0072,NGA,72,w1,balance_mechanic,recent_reply,2026-03-29 14:24,彩局出啥都是被融化的命，开局金银出钢也顶得住，如果对面一堆远程没法钢，我也感觉出buff装也比烂肉有前途,彩局出啥都是被融化的命，开局金银出钢也顶得住，如果对面一堆远程没法钢，我也感觉出buff装也比烂肉有前途,migrated_from_legacy_clean
NGA_0073,NGA,73,w1,balance_mechanic,recent_reply,2026-03-29 13:38,主要是海斗坦克都有debuff，玩着真挺恶心的，峡谷坦克起码有等级优势,主要是海斗坦克都有debuff，玩着真挺恶心的，峡谷坦克起码有等级优势,migrated_from_legacy_clean
NGA_0074,NGA,74,w1,team_interaction,recent_reply,2026-03-31 10:40,煞笔提莫 给队友整恶心的直接退了，然后我们3/4上票直接投的,煞笔提莫 给队友整恶心的直接退了，然后我们3/4上票直接投的,migrated_from_legacy_clean
NGA_0075,NGA,75,w1,team_interaction,recent_reply,2026-03-31 11:03,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。现在看到这种队友我直接也开始摆烂瞎玩，尝试黑科技或者试验其他出装，反正都是输，无所吊谓了。,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。现在看到这种队友我直接也开始摆烂瞎玩，尝试黑科技或者试验其他出装，反正都是输，无所吊谓了。,migrated_from_legacy_clean
NGA_0076,NGA,76,w1,balance_mechanic,recent_reply,2026-03-30 18:52,啊，原来钢壁能增加怒气获取吗 改版之后第一把完全不知道,啊，原来钢壁能增加怒气获取吗 改版之后第一把完全不知道,migrated_from_legacy_clean
NGA_0077,NGA,77,w1,balance_mechanic,recent_reply,2026-03-30 18:50,以前也难受，龙形态死亡，复活期间0怒气，守家团少半个人,以前也难受，龙形态死亡，复活期间0怒气，守家团少半个人,migrated_from_legacy_clean
NGA_0078,NGA,78,w1,balance_mechanic,recent_reply,2026-03-30 18:31,重做后助攻能叠被动了，那么代价是什么呢 是被动和怒气不挂钩了哦,重做后助攻能叠被动了，那么代价是什么呢 是被动和怒气不挂钩了哦,migrated_from_legacy_clean
NGA_0079,NGA,79,w1,balance_mechanic,op_context,2026-03-30 23:30,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打。硬是出一堆烂肉，要啥没啥。给我玩力竭了,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打。硬是出一堆烂肉，要啥没啥。给我玩力竭了,migrated_from_legacy_clean
NGA_0080,NGA,80,w1,balance_mechanic,recent_reply,2026-03-30 11:26,凑三个不如大法师 单个强度不如无限循环往复的水平,凑三个不如大法师 单个强度不如无限循环往复的水平,migrated_from_legacy_clean
NGA_0081,NGA,81,w1,balance_mechanic,recent_reply,2026-03-30 11:33,100单个，60全部，随便出个装备带2 30cd就差不多了，拿个W就可以了 我觉得两包系列改成刷新好点,100单个，60全部，随便出个装备带2 30cd就差不多了，拿个W就可以了 我觉得两包系列改成刷新好点,migrated_from_legacy_clean
NGA_0082,NGA,82,w1,balance_mechanic,recent_reply,2026-03-30 13:49,以前很爽 现在不如大法师羁绊或者双叠甲龙循环往复 现在得加点羁绊了,以前很爽 现在不如大法师羁绊或者双叠甲龙循环往复 现在得加点羁绊了,migrated_from_legacy_clean
NGA_0083,NGA,83,w1,balance_mechanic,recent_reply,2026-03-30 11:23,三个金用起来可能不如两个银凑出来的大法师羁绊 没啥用,三个金用起来可能不如两个银凑出来的大法师羁绊 没啥用,migrated_from_legacy_clean
NGA_0084,NGA,84,w1,balance_mechanic,recent_reply,2026-03-30 15:40,依旧纸上谈兵，这种海克斯为什么不能出狂徒？四下雪天需要拉扯吗，缩后面朝墙壁扔雪球对面兵线都过不来。,依旧纸上谈兵，这种海克斯为什么不能出狂徒？四下雪天需要拉扯吗，缩后面朝墙壁扔雪球对面兵线都过不来。,migrated_from_legacy_clean
NGA_0085,NGA,85,w1,hero_experience,recent_reply,2026-03-30 16:19,海斗选塞拉斯你就是在赌出不出基本功 不然除非对面石头狐狸牛头凑一块了让你爽偷不然必下水道的 不像以前普斗塞拉斯，没好大偷也能杀起来,海斗选塞拉斯你就是在赌出不出基本功 不然除非对面石头狐狸牛头凑一块了让你爽偷不然必下水道的 不像以前普斗塞拉斯，没好大偷也能杀起来,migrated_from_legacy_clean
NGA_0086,NGA,86,w1,hero_experience,op_context,2026-03-29 17:37,看吧 最近三把塞拉斯 1，格温，瑞兹，巴德，卡莎，螳螂 2，轮子妈，莎弥拉，瑞兹，风女，赛恩 3，卡特，卡莎，潘森，男枪，瑞兹,看吧 最近三把塞拉斯 1，格温，瑞兹，巴德，卡莎，螳螂 2，轮子妈，莎弥拉，瑞兹，风女，赛恩 3，卡特，卡莎，潘森，男枪，瑞兹,migrated_from_legacy_clean
