id,parent_id,unit_text,surface_topic,reason_short,mechanism_label,confidence,evidence_phrase,raw_text
72_u4,72,我也感觉出buff装也比烂肉有前途,balance,The feedback discusses the comparative effectiveness of different equipment types in gameplay.,uncertain,low,我也感觉出buff装也比烂肉有前途,
73_u1,73,主要是海斗坦克都有debuff，玩着真挺恶心的,balance,"The feedback mentions debuffs on tanks making gameplay unpleasant, which relates to game balance.",competence_frustration,high,玩着真挺恶心的,
73_u2,73,峡谷坦克起码有等级优势,balance,"The feedback mentions level advantages for tanks in the canyon, which relates to game balance.",competence_frustration,medium,峡谷坦克起码有等级优势,
74_u1,74,煞笔提莫 给队友整恶心的直接退了,other_uncertain,Feedback contains unclear language about player behavior.,trust_communication_gap,medium,给队友整恶心的直接退了,
74_u2,74,然后我们3/4上票直接投的,other_uncertain,"The feedback text is in Chinese and unclear without context, making it impossible to confidently assign a specific topic.",uncertain,low,然后我们3/4上票直接投的,
75_u1,75,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。,other_uncertain,The feedback expresses frustration but lacks clear reference to specific game features or topics.,uncertain,low,早已经见怪不怪了，真要每次都跟这样的蛆置气，早就得脑溢血了。,
75_u2,75,现在看到这种队友我直接也开始摆烂瞎玩，尝试黑科技或者试验其他出装，反正都是输，无所吊谓了。,community_conflict,"The user describes intentionally playing poorly in response to teammates, indicating frustration with player behavior.",fairness_threat,medium,现在看到这种队友我直接也开始摆烂瞎玩,
76_u1,76,啊，原来钢壁能增加怒气获取吗,other_uncertain,The feedback expresses surprise about a game mechanic but doesn't clearly align with any specific allowed topic.,uncertain,low,啊，原来钢壁能增加怒气获取吗,
76_u2,76,改版之后第一把完全不知道,new_player_onboarding,The feedback expresses confusion about how to play after a game update.,competence_frustration,high,完全不知道,
77_u1,77,以前也难受,other_uncertain,The feedback text is too vague to determine a specific surface topic.,uncertain,low,以前也难受,
77_u2,77,龙形态死亡,other_uncertain,The feedback mentions a specific game element but doesn't clearly align with any allowed topic.,uncertain,low,龙形态死亡,
77_u3,77,复活期间0怒气,balance,Feedback discusses a game mechanic (anger/resurrection) that affects gameplay fairness.,uncertain,low,复活期间0怒气,
77_u4,77,守家团少半个人,other_uncertain,The feedback text is ambiguous and does not clearly match any specific allowed label.,uncertain,low,守家团少半个人,
78_u1,78,重做后助攻能叠被动了,balance,Feedback discusses a gameplay mechanic change affecting character abilities.,uncertain,low,重做后助攻能叠被动了,
78_u2,78,那么代价是什么呢,other_uncertain,The phrase is ambiguous and doesn't clearly relate to any specific allowed label.,uncertain,low,那么代价是什么呢,
78_u3,78,是被动和怒气不挂钩了哦,balance,"The feedback discusses a change in how passive abilities and rage mechanics interact, which relates to game balance.",uncertain,low,是被动和怒气不挂钩了哦,
79_u1,79,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打。,balance,The feedback discusses character matchups and suggests adjustments to game balance.,competence_frustration,medium,对面三个脆皮后排，皇子盲僧出个刺客或者战士随便打,
79_u2,79,硬是出一堆烂肉，要啥没啥。,other_uncertain,The feedback uses vague metaphorical language that doesn't clearly correspond to any specific allowed topic.,competence_frustration,medium,硬是出一堆烂肉，要啥没啥,
79_u3,79,给我玩力竭了,other_uncertain,The feedback expresses exhaustion but does not clearly align with any specific allowed topic.,competence_frustration,medium,玩力竭了,
80_u1,80,凑三个不如大法师,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,凑三个不如大法师,
80_u2,80,单个强度不如无限循环往复的水平,other_uncertain,The feedback text is ambiguous and does not clearly align with any specific allowed label.,uncertain,low,单个强度不如无限循环往复的水平,
81_u1,81,100单个，60全部，随便出个装备带2 30cd就差不多了，拿个W就可以了,other_uncertain,The feedback contains unclear game-specific terminology and lacks clear context for classification.,uncertain,low,随便出个装备带2 30cd就差不多了，拿个W就可以了,
81_u2,81,我觉得两包系列改成刷新好点,other_uncertain,The feedback mentions a change to a series or refresh system but doesn't clearly align with specific allowed labels.,uncertain,low,我觉得两包系列改成刷新好点,
82_u1,82,以前很爽,other_uncertain,The feedback is too vague to determine a specific surface topic.,uncertain,low,以前很爽,
82_u2,82,现在不如大法师羁绊或者双叠甲龙循环往复,other_uncertain,The feedback mentions specific game elements but does not clearly align with any allowed label.,competence_frustration,medium,现在不如大法师羁绊或者双叠甲龙循环往复,
82_u3,82,现在得加点羁绊了,other_uncertain,The feedback text is too vague to confidently assign to any specific allowed label.,uncertain,low,现在得加点羁绊了,
83_u1,83,三个金用起来可能不如两个银凑出来的大法师羁绊,balance,Feedback compares effectiveness of different unit combinations in gameplay.,competence_frustration,medium,可能不如两个银凑出来的大法师羁绊,
83_u2,83,没啥用,other_uncertain,The feedback '没啥用' (useless) is too vague to determine a specific surface topic.,uncertain,low,没啥用,
84_u1,84,依旧纸上谈兵，这种海克斯为什么不能出狂徒？,other_uncertain,The feedback references specific game mechanics not clearly matching any allowed labels.,competence_frustration,medium,依旧纸上谈兵,
84_u2,84,四下雪天需要拉扯吗，缩后面朝墙壁扔雪球对面兵线都过不来。,other_uncertain,"The feedback discusses gameplay tactics in a specific weather condition, which does not clearly match any allowed label.",competence_frustration,medium,对面兵线都过不来,
85_u1,85,海斗选塞拉斯你就是在赌出不出基本功,other_uncertain,The feedback discusses character selection strategy without clearly matching any specific allowed topic.,competence_frustration,medium,你就是在赌出不出基本功,
85_u2,85,不然除非对面石头狐狸牛头凑一块了让你爽偷不然必下水道的,other_uncertain,The feedback contains ambiguous game-specific references that don't clearly align with any allowed topic.,competence_frustration,medium,必下水道的,
85_u3,85,不像以前普斗塞拉斯，没好大偷也能杀起来,other_uncertain,The feedback discusses gameplay changes but doesn't clearly match any specific allowed label.,competence_frustration,medium,不像以前普斗塞拉斯，没好大偷也能杀起来,
86_u1,86,看吧 最近三把塞拉斯,other_uncertain,The feedback text is too vague and lacks clear context to determine a specific surface topic.,uncertain,low,看吧 最近三把塞拉斯,
86_u2,86,1，格温，瑞兹，巴德，卡莎，螳螂,other_uncertain,The text lists champion names without clear context or feedback.,uncertain,low,1，格温，瑞兹，巴德，卡莎，螳螂,
86_u3,86,2，轮子妈，莎弥拉，瑞兹，风女，赛恩,other_uncertain,The feedback text lists champion names without clear context about gameplay issues.,uncertain,low,2，轮子妈，莎弥拉，瑞兹，风女，赛恩,
86_u4,86,3，卡特，卡莎，潘森，男枪，瑞兹,other_uncertain,The text lists champion names without clear context about gameplay feedback.,uncertain,low,3，卡特，卡莎，潘森，男枪，瑞兹,
87_u1,87,既然都不拉扯了，你更不需要出狂徒啊,other_uncertain,The feedback discusses gameplay strategy without clearly matching any specific allowed label.,competence_frustration,medium,你更不需要出狂徒啊,
87_u2,87,你这个海克斯出个霸王血铠或者裂隙我都算你有点用,other_uncertain,The feedback mentions specific game items but doesn't clearly align with any allowed topic labels.,competence_frustration,medium,你这个海克斯出个霸王血铠或者裂隙我都算你有点用,
87_u3,87,没有抗性往死里堆生命值有毛用,balance,"The feedback discusses the effectiveness of stacking health without resistance, which relates to game balance and character viability.",competence_frustration,high,没有抗性往死里堆生命值有毛用,
87_u4,87,对面又是大面具又是破败的,other_uncertain,The feedback mentions specific in-game items but lacks clear context about which allowed topic it relates to.,uncertain,low,对面又是大面具又是破败的,
87_u5,87,你就是个用布缝的大沙包，随便打,other_uncertain,The feedback contains personal insults without clear reference to game mechanics.,competence_frustration,high,你就是个用布缝的大沙包，随便打,
